data_generacji,data_waluty,zloto_cena
2025-01-04 22:49:43.966891+00:00,2021-01-18,221.54
2025-01-04 22:49:32.539500+00:00,2020-10-30,237.54
2025-01-04 22:47:42.563464+00:00,2018-08-28,141.79
2025-01-04 22:43:54.503613+00:00,2016-02-26,157.79
2025-01-04 22:44:48.083971+00:00,2017-03-20,157.79
2025-01-04 22:53:23.163693+00:00,2023-08-25,253.79
2025-01-04 22:52:53.015900+00:00,2023-02-02,267.83
2025-01-04 22:44:33.415653+00:00,2016-12-01,158.04
2025-01-04 22:50:18.573549+00:00,2021-09-14,222.04
2025-01-04 22:50:14.618448+00:00,2021-08-16,222.04
2025-01-04 22:43:30.609253+00:00,2015-09-11,134.29
2025-01-04 22:44:06.442163+00:00,2016-05-24,158.29
2025-01-04 22:52:58.724951+00:00,2023-03-15,268.58
2025-01-04 22:53:59.040114+00:00,2024-05-15,300.58
2025-01-04 22:41:35.517957+00:00,2014-02-04,127.27
2025-01-04 22:47:42.439111+00:00,2018-08-27,142.54
2025-01-04 22:47:34.126688+00:00,2018-06-27,150.54
2025-01-04 22:43:55.066595+00:00,2016-03-01,158.54
2025-01-04 22:48:13.752551+00:00,2019-04-12,158.54
2025-01-04 22:50:04.329641+00:00,2021-06-08,222.54
2025-01-04 22:49:36.034638+00:00,2020-11-24,222.54
2025-01-04 22:52:16.405862+00:00,2022-05-09,269.33
2025-01-04 22:42:31.888707+00:00,2014-07-15,127.52
2025-01-04 22:42:48.775094+00:00,2014-11-17,127.52
2025-01-04 22:41:04.531639+00:00,2013-06-26,135.04
2025-01-04 22:43:03.236922+00:00,2015-02-24,143.04
2025-01-04 22:48:46.105501+00:00,2019-11-26,183.04
2025-01-04 22:49:53.173524+00:00,2021-03-24,215.04
2025-01-04 22:50:05.192223+00:00,2021-06-15,223.04
2025-01-04 22:43:27.347539+00:00,2015-08-18,135.29
2025-01-04 22:47:47.811114+00:00,2018-10-04,143.29
2025-01-04 22:49:45.138021+00:00,2021-01-26,223.29
2025-01-04 22:52:13.888857+00:00,2022-04-20,270.83
2025-01-04 22:42:17.819471+00:00,2014-04-11,127.77
2025-01-04 22:47:41.579850+00:00,2018-08-21,143.54
2025-01-04 22:44:57.930559+00:00,2017-06-02,151.54
2025-01-04 22:50:15.964166+00:00,2021-08-26,223.54
2025-01-04 22:47:58.181701+00:00,2018-12-20,151.79
2025-01-04 22:48:12.084996+00:00,2019-04-01,159.79
2025-01-04 22:49:49.198997+00:00,2021-02-23,215.79
2025-01-04 22:49:15.186511+00:00,2020-06-26,223.79
2025-01-04 22:52:18.717746+00:00,2022-05-26,255.79
2025-01-04 22:52:32.094129+00:00,2022-09-02,255.79
2025-01-04 22:53:08.055427+00:00,2023-05-10,271.58
2025-01-04 22:47:18.928071+00:00,2018-03-19,144.11
2025-01-04 22:43:56.345092+00:00,2016-03-11,160.11
2025-01-04 22:50:02.775626+00:00,2021-05-27,224.11
2025-01-04 22:53:29.623859+00:00,2023-10-12,256.22
2025-01-04 22:45:26.858944+00:00,2017-12-18,144.36
2025-01-04 22:44:42.932787+00:00,2017-02-10,160.36
2025-01-04 22:44:43.627069+00:00,2017-02-15,160.36
2025-01-04 22:49:24.162602+00:00,2020-09-01,232.36
2025-01-04 22:52:05.478356+00:00,2022-02-25,256.97
2025-01-04 22:47:14.547718+00:00,2018-02-16,144.61
2025-01-04 22:50:23.457536+00:00,2021-10-18,224.61
2025-01-04 22:54:22.030977+00:00,2024-10-24,353.47
2025-01-04 22:42:47.249738+00:00,2014-11-06,124.43
2025-01-04 22:42:49.263301+00:00,2014-11-21,128.86
2025-01-04 22:43:02.145539+00:00,2015-02-16,144.86
2025-01-04 22:45:03.535024+00:00,2017-07-10,144.86
2025-01-04 22:45:25.379066+00:00,2017-12-07,144.86
2025-01-04 22:47:24.414350+00:00,2018-04-18,144.86
2025-01-04 22:44:55.904587+00:00,2017-05-18,152.86
2025-01-04 22:48:41.449897+00:00,2019-10-24,184.86
2025-01-04 22:48:42.144099+00:00,2019-10-29,184.86
2025-01-04 22:53:29.357604+00:00,2023-10-10,257.72
2025-01-04 22:54:00.013706+00:00,2024-05-22,305.72
2025-01-04 22:42:09.672940+00:00,2014-02-18,129.11
2025-01-04 22:47:33.200228+00:00,2018-06-20,153.11
2025-01-04 22:49:06.331506+00:00,2020-04-21,225.11
2025-01-04 22:53:28.691797+00:00,2023-10-05,258.22
2025-01-04 22:41:18.472641+00:00,2013-10-02,129.36
2025-01-04 22:42:29.864428+00:00,2014-07-07,129.36
2025-01-04 22:44:35.401121+00:00,2016-12-16,153.36
2025-01-04 22:47:59.249943+00:00,2018-12-28,153.36
2025-01-04 22:53:15.423065+00:00,2023-06-30,249.36
2025-01-04 22:40:48.683828+00:00,2013-03-04,161.61
2025-01-04 22:52:04.588535+00:00,2022-02-18,241.61
2025-01-04 22:52:11.187839+00:00,2022-03-31,259.22
2025-01-04 22:53:41.498728+00:00,2024-01-09,259.22
2025-01-04 22:43:29.268716+00:00,2015-09-01,137.86
2025-01-04 22:43:39.203569+00:00,2015-11-13,137.86
2025-01-04 22:44:28.888225+00:00,2016-10-28,161.86
2025-01-04 22:44:16.324341+00:00,2016-08-01,169.86
2025-01-04 22:49:37.570538+00:00,2020-12-04,217.86
2025-01-04 22:42:13.594958+00:00,2014-03-20,130.11
2025-01-04 22:42:13.720607+00:00,2014-03-21,130.11
2025-01-04 22:42:37.557401+00:00,2014-08-26,130.11
2025-01-04 22:40:58.137136+00:00,2013-05-13,146.11
2025-01-04 22:43:59.804959+00:00,2016-04-05,146.11
2025-01-04 22:47:40.624662+00:00,2018-08-14,146.11
2025-01-04 22:39:57.449471+00:00,2013-01-22,170.11
2025-01-04 22:52:32.868665+00:00,2022-09-08,260.47
2025-01-04 22:41:34.531983+00:00,2014-01-27,125.18
2025-01-04 22:41:01.265269+00:00,2013-06-05,146.36
2025-01-04 22:45:30.168120+00:00,2018-01-04,146.36
2025-01-04 22:42:58.700858+00:00,2015-01-29,154.36
2025-01-04 22:44:35.979231+00:00,2016-12-20,154.36
2025-01-04 22:44:09.924104+00:00,2016-06-16,162.36
2025-01-04 22:44:23.558835+00:00,2016-09-21,162.36
2025-01-04 22:45:31.724017+00:00,2018-01-15,146.61
2025-01-04 22:45:32.018384+00:00,2018-01-17,146.61
2025-01-04 22:44:22.870537+00:00,2016-09-16,162.61
2025-01-04 22:44:44.678055+00:00,2017-02-23,162.61
2025-01-04 22:41:28.222483+00:00,2013-12-10,121.43
2025-01-04 22:47:21.510701+00:00,2018-04-04,146.86
2025-01-04 22:47:37.657449+00:00,2018-07-23,146.86
2025-01-04 22:49:53.832067+00:00,2021-03-29,218.86
2025-01-04 22:54:12.466955+00:00,2024-08-22,309.72
2025-01-04 22:43:50.293178+00:00,2016-01-26,147.11
2025-01-04 22:44:26.298328+00:00,2016-10-11,155.11
2025-01-04 22:48:41.998572+00:00,2019-10-28,187.11
2025-01-04 22:50:11.349456+00:00,2021-07-30,227.11
2025-01-04 22:54:14.029439+00:00,2024-08-26,310.47
2025-01-04 22:53:55.403718+00:00,2024-04-19,310.72
2025-01-04 22:50:09.813436+00:00,2021-07-19,227.61
2025-01-04 22:54:00.835014+00:00,2024-05-28,295.22
2025-01-04 22:53:09.210911+00:00,2023-05-18,263.47
2025-01-04 22:43:31.196358+00:00,2015-09-15,131.86
2025-01-04 22:44:13.854759+00:00,2016-07-14,171.86
2025-01-04 22:52:40.437808+00:00,2022-11-03,251.86
2025-01-04 22:53:16.102924+00:00,2023-07-05,251.86
2025-01-04 22:42:56.818158+00:00,2015-01-16,148.11
2025-01-04 22:49:47.058877+00:00,2021-02-09,220.11
2025-01-04 22:54:29.491509+00:00,2024-12-19,344.22
2025-01-04 22:54:27.744778+00:00,2024-12-06,344.22
2025-01-04 22:53:42.530530+00:00,2024-01-17,264.47
2025-01-04 22:40:56.624915+00:00,2013-05-02,148.36
2025-01-04 22:48:26.451393+00:00,2019-07-11,172.36
2025-01-04 22:49:34.281035+00:00,2020-11-12,228.36
2025-01-04 22:52:27.391007+00:00,2022-07-29,264.72
2025-01-04 22:54:16.265161+00:00,2024-09-12,312.97
2025-01-04 22:42:45.247610+00:00,2014-10-22,132.61
2025-01-04 22:44:11.026188+00:00,2016-06-24,156.61
2025-01-04 22:48:08.409994+00:00,2019-03-05,156.61
2025-01-04 22:39:56.364319+00:00,2013-01-14,164.61
2025-01-04 22:48:27.510460+00:00,2019-07-19,172.86
2025-01-04 22:49:41.149166+00:00,2020-12-29,220.86
2025-01-04 22:44:39.068296+00:00,2017-01-12,157.11
2025-01-04 22:48:06.686346+00:00,2019-02-21,165.11
2025-01-04 22:49:48.454551+00:00,2021-02-17,213.11
2025-01-04 22:49:43.025252+00:00,2021-01-11,221.11
2025-01-04 22:53:07.906972+00:00,2023-05-09,266.22
2025-01-04 22:42:14.934633+00:00,2014-03-28,126.68
2025-01-04 22:42:53.514544+00:00,2014-12-23,133.61
2025-01-04 22:47:46.221754+00:00,2018-09-25,141.61
2025-01-04 22:47:55.994952+00:00,2018-12-05,149.61
2025-01-04 22:50:32.312563+00:00,2021-12-20,237.61
2025-01-04 22:43:48.422518+00:00,2016-01-12,141.86
2025-01-04 22:43:56.210473+00:00,2016-03-10,157.86
2025-01-04 22:48:19.514470+00:00,2019-05-22,157.86
2025-01-04 22:48:52.766405+00:00,2020-01-14,189.86
2025-01-04 22:49:03.209813+00:00,2020-03-30,213.86
2025-01-04 22:44:05.676238+00:00,2016-05-18,158.11
2025-01-04 22:52:06.374831+00:00,2022-03-03,268.47
2025-01-04 22:41:16.261035+00:00,2013-09-16,134.36
2025-01-04 22:47:26.551408+00:00,2018-05-04,150.36
2025-01-04 22:44:03.996569+00:00,2016-05-06,158.36
2025-01-04 22:44:48.998365+00:00,2017-03-27,158.36
2025-01-04 22:48:17.623854+00:00,2019-05-09,158.36
2025-01-04 22:44:17.410495+00:00,2016-08-09,166.36
2025-01-04 22:48:32.736598+00:00,2019-08-26,190.36
2025-01-04 22:52:52.893226+00:00,2023-02-01,268.97
2025-01-04 22:42:55.288960+00:00,2015-01-05,134.61
2025-01-04 22:43:02.538562+00:00,2015-02-19,142.61
2025-01-04 22:48:04.609526+00:00,2019-02-06,158.61
2025-01-04 22:40:51.776411+00:00,2013-03-27,166.61
2025-01-04 22:49:23.625268+00:00,2020-08-28,230.61
2025-01-04 22:54:02.805706+00:00,2024-06-12,301.22
2025-01-04 22:45:18.071736+00:00,2017-10-17,150.86
2025-01-04 22:48:52.012732+00:00,2020-01-08,190.86
2025-01-04 22:49:52.204898+00:00,2021-03-17,214.86
2025-01-04 22:54:02.945259+00:00,2024-06-13,301.72
2025-01-04 22:45:34.672174+00:00,2018-02-06,143.11
2025-01-04 22:47:41.712964+00:00,2018-08-22,143.11
2025-01-04 22:48:45.235476+00:00,2019-11-20,183.11
2025-01-04 22:53:29.222899+00:00,2023-10-09,255.11
2025-01-04 22:41:09.354040+00:00,2013-07-31,135.36
2025-01-04 22:41:16.815363+00:00,2013-09-20,135.36
2025-01-04 22:44:56.715569+00:00,2017-05-24,151.36
2025-01-04 22:49:32.945140+00:00,2020-11-02,239.36
2025-01-04 22:53:56.960083+00:00,2024-04-30,302.72
2025-01-04 22:52:27.135755+00:00,2022-07-27,255.61
2025-01-04 22:54:09.390226+00:00,2024-07-30,304.11
2025-01-04 22:41:06.635189+00:00,2013-07-11,136.18
2025-01-04 22:45:27.135103+00:00,2017-12-20,144.18
2025-01-04 22:45:27.257220+00:00,2017-12-21,144.18
2025-01-04 22:49:57.994672+00:00,2021-04-29,216.18
2025-01-04 22:52:46.992604+00:00,2022-12-21,256.61
2025-01-04 22:41:14.120106+00:00,2013-09-02,144.43
2025-01-04 22:43:04.204091+00:00,2015-03-03,144.43
2025-01-04 22:43:06.516511+00:00,2015-03-18,144.43
2025-01-04 22:43:15.930395+00:00,2015-05-27,144.43
2025-01-04 22:47:35.204909+00:00,2018-07-05,152.43
2025-01-04 22:42:50.761930+00:00,2014-12-02,128.68
2025-01-04 22:48:11.439481+00:00,2019-03-27,160.68
2025-01-04 22:42:28.362660+00:00,2014-06-26,128.93
2025-01-04 22:42:34.033961+00:00,2014-07-31,128.93
2025-01-04 22:43:37.057401+00:00,2015-10-28,144.93
2025-01-04 22:44:14.384805+00:00,2016-07-18,168.93
2025-01-04 22:50:05.627952+00:00,2021-06-18,216.93
2025-01-04 22:41:32.179485+00:00,2014-01-09,120.59
2025-01-04 22:40:49.624670+00:00,2013-03-11,161.18
2025-01-04 22:48:42.995735+00:00,2019-11-04,185.18
2025-01-04 22:49:02.463554+00:00,2020-03-24,209.18
2025-01-04 22:52:06.888728+00:00,2022-03-07,274.61
2025-01-04 22:42:33.770105+00:00,2014-07-29,129.43
2025-01-04 22:42:36.981177+00:00,2014-08-22,129.43
2025-01-04 22:44:28.773523+00:00,2016-10-27,161.43
2025-01-04 22:49:15.986721+00:00,2020-07-02,225.43
2025-01-04 22:45:30.314069+00:00,2018-01-05,145.68
2025-01-04 22:53:36.885015+00:00,2023-12-06,259.61
2025-01-04 22:52:22.325331+00:00,2022-06-22,259.86
2025-01-04 22:42:19.656857+00:00,2014-04-24,125.09
2025-01-04 22:50:06.489748+00:00,2021-06-24,218.18
2025-01-04 22:52:26.035082+00:00,2022-07-19,260.61
2025-01-04 22:47:22.754529+00:00,2018-04-06,146.43
2025-01-04 22:47:30.206792+00:00,2018-05-29,154.43
2025-01-04 22:52:40.319559+00:00,2022-11-02,250.43
2025-01-04 22:53:46.080216+00:00,2024-02-12,260.86
2025-01-04 22:52:11.882790+00:00,2022-04-05,261.11
2025-01-04 22:54:14.175136+00:00,2024-08-27,309.11
2025-01-04 22:42:14.114505+00:00,2014-03-24,130.68
2025-01-04 22:43:22.991213+00:00,2015-07-17,138.68
2025-01-04 22:52:27.796922+00:00,2022-08-01,261.36
2025-01-04 22:54:09.667008+00:00,2024-08-01,309.61
2025-01-04 22:45:05.728706+00:00,2017-07-25,146.93
2025-01-04 22:44:08.896476+00:00,2016-06-09,154.93
2025-01-04 22:49:35.338120+00:00,2020-11-19,226.93
2025-01-04 22:53:12.893390+00:00,2023-06-12,261.86
2025-01-04 22:53:44.148074+00:00,2024-01-29,262.11
2025-01-04 22:54:15.825096+00:00,2024-09-09,310.11
2025-01-04 22:41:28.070371+00:00,2013-12-09,121.59
2025-01-04 22:42:22.134641+00:00,2014-05-12,125.59
2025-01-04 22:48:00.074473+00:00,2019-01-03,155.18
2025-01-04 22:44:31.677827+00:00,2016-11-18,163.18
2025-01-04 22:44:52.307301+00:00,2017-04-21,163.18
2025-01-04 22:48:59.477397+00:00,2020-03-02,203.18
2025-01-04 22:43:32.936870+00:00,2015-09-28,139.43
2025-01-04 22:40:58.261600+00:00,2013-05-14,147.43
2025-01-04 22:44:02.760855+00:00,2016-04-27,155.43
2025-01-04 22:48:59.889661+00:00,2020-03-05,203.43
2025-01-04 22:52:38.281031+00:00,2022-10-17,262.86
2025-01-04 22:52:16.783651+00:00,2022-05-12,263.11
2025-01-04 22:52:07.405006+00:00,2022-03-11,279.11
2025-01-04 22:41:35.393848+00:00,2014-02-03,125.84
2025-01-04 22:42:39.277940+00:00,2014-09-08,131.68
2025-01-04 22:48:01.652280+00:00,2019-01-15,155.68
2025-01-04 22:48:36.764596+00:00,2019-09-24,195.68
2025-01-04 22:43:48.820282+00:00,2016-01-15,139.93
2025-01-04 22:43:54.936836+00:00,2016-02-29,155.93
2025-01-04 22:44:40.960922+00:00,2017-01-26,155.93
2025-01-04 22:48:34.146740+00:00,2019-09-05,195.93
2025-01-04 22:42:25.416900+00:00,2014-06-05,122.09
2025-01-04 22:48:03.017579+00:00,2019-01-25,156.18
2025-01-04 22:44:52.683820+00:00,2017-04-24,164.18
2025-01-04 22:50:20.828040+00:00,2021-09-29,220.43
2025-01-04 22:53:54.223620+00:00,2024-04-10,297.11
2025-01-04 22:54:30.952261+00:00,2024-12-30,345.11
2025-01-04 22:42:35.557278+00:00,2014-08-11,132.68
2025-01-04 22:47:36.666335+00:00,2018-07-16,148.68
2025-01-04 22:47:55.230596+00:00,2018-11-29,148.68
2025-01-04 22:45:31.270588+00:00,2018-01-12,148.68
2025-01-04 22:44:20.668169+00:00,2016-08-31,164.68
2025-01-04 22:44:20.946207+00:00,2016-09-02,164.68
2025-01-04 22:48:47.875232+00:00,2019-12-09,180.68
2025-01-04 22:49:26.408505+00:00,2020-09-17,236.68
2025-01-04 22:44:37.868557+00:00,2017-01-03,156.93
2025-01-04 22:52:49.760908+00:00,2023-01-10,265.86
2025-01-04 22:52:29.196959+00:00,2022-08-11,266.11
2025-01-04 22:42:23.975215+00:00,2014-05-26,126.59
2025-01-04 22:41:18.317775+00:00,2013-10-01,133.18
2025-01-04 22:43:36.206387+00:00,2015-10-22,141.18
2025-01-04 22:45:20.347351+00:00,2017-11-02,149.18
2025-01-04 22:39:56.506306+00:00,2013-01-15,165.18
2025-01-04 22:44:24.363756+00:00,2016-09-27,165.18
2025-01-04 22:48:34.918215+00:00,2019-09-11,189.18
2025-01-04 22:48:34.017507+00:00,2019-09-04,197.18
2025-01-04 22:50:37.715385+00:00,2022-01-28,237.18
2025-01-04 22:52:53.827960+00:00,2023-02-08,266.61
2025-01-04 22:53:27.568060+00:00,2023-09-27,266.61
2025-01-04 22:44:00.209289+00:00,2016-04-08,149.43
2025-01-04 22:44:53.234737+00:00,2017-04-28,157.43
2025-01-04 22:49:05.427413+00:00,2020-04-16,229.43
2025-01-04 22:44:34.158455+00:00,2016-12-07,157.68
2025-01-04 22:53:59.326981+00:00,2024-05-17,299.61
2025-01-04 22:43:25.297340+00:00,2015-08-03,133.93
2025-01-04 22:42:56.269359+00:00,2015-01-12,141.93
2025-01-04 22:47:45.580933+00:00,2018-09-20,141.93
2025-01-04 22:49:44.989149+00:00,2021-01-25,221.93
2025-01-04 22:49:23.091864+00:00,2020-08-24,229.93
2025-01-04 22:42:41.329976+00:00,2014-09-23,127.09
2025-01-04 22:42:43.117167+00:00,2014-10-06,127.09
2025-01-04 22:43:56.846640+00:00,2016-03-14,158.18
2025-01-04 22:48:32.858690+00:00,2019-08-27,190.18
2025-01-04 22:48:37.825565+00:00,2019-10-02,190.18
2025-01-04 22:43:20.564944+00:00,2015-06-30,142.43
2025-01-04 22:47:28.738127+00:00,2018-05-18,150.43
2025-01-04 22:50:02.499729+00:00,2021-05-25,222.43
2025-01-04 22:50:14.734635+00:00,2021-08-17,222.43
2025-01-04 22:54:25.759956+00:00,2024-11-21,349.11
2025-01-04 22:43:19.517115+00:00,2015-06-22,142.68
2025-01-04 22:43:52.452088+00:00,2016-02-11,150.68
2025-01-04 22:52:52.160497+00:00,2023-01-27,269.36
2025-01-04 22:41:09.504602+00:00,2013-08-01,134.93
2025-01-04 22:54:20.647778+00:00,2024-10-14,333.86
2025-01-04 22:42:32.154959+00:00,2014-07-17,127.59
2025-01-04 22:41:07.557672+00:00,2013-07-18,135.18
2025-01-04 22:47:57.902739+00:00,2018-12-18,151.18
2025-01-04 22:44:48.606272+00:00,2017-03-24,159.18
2025-01-04 22:53:04.710003+00:00,2023-04-20,270.36
2025-01-04 22:54:28.377817+00:00,2024-12-11,350.36
2025-01-04 22:52:12.905880+00:00,2022-04-13,270.61
2025-01-04 22:47:13.292128+00:00,2018-02-08,143.43
2025-01-04 22:47:44.370422+00:00,2018-09-11,143.43
2025-01-04 22:47:32.240074+00:00,2018-06-13,151.43
2025-01-04 22:44:42.617755+00:00,2017-02-08,159.43
2025-01-04 22:36:42.702106+00:00,2013-01-04,167.43
2025-01-04 22:52:03.650730+00:00,2022-02-11,231.43
2025-01-04 22:47:27.780856+00:00,2018-05-11,151.68
2025-01-04 22:44:05.538765+00:00,2016-05-17,159.68
2025-01-04 22:44:43.348750+00:00,2017-02-13,159.68
2025-01-04 22:49:15.048682+00:00,2020-06-25,223.68
2025-01-04 22:54:20.778714+00:00,2024-10-15,335.36
2025-01-04 22:43:37.328568+00:00,2015-10-30,143.93
2025-01-04 22:47:43.855659+00:00,2018-09-07,143.93
2025-01-04 22:47:32.388802+00:00,2018-06-14,151.93
2025-01-04 22:47:57.048624+00:00,2018-12-13,151.93
