data_generacji,kryptowaluta_data,kryptowaluta_cena,kryptowaluta_waluta,kryptowaluta_nazwa,kryptowaluta_kod
2024-10-17 10:03:56+00:00,2024-10-17,10440.0,PLN,ETHER,eth
2022-03-30 00:00:00+00:00,2022-03-30,14115.0,PLN,ETHER,eth
2017-12-15 00:00:00+00:00,2017-12-15,2364.0,PLN,ETHER,eth
2017-09-20 00:00:00+00:00,2017-09-20,1037.0,PLN,ETHER,eth
2024-04-03 10:04:47+00:00,2024-04-03,13171.2,PLN,ETHER,eth
2018-05-02 00:00:00+00:00,2018-05-02,2371.0,PLN,ETHER,eth
2021-08-11 00:00:00+00:00,2021-08-11,12428.0,PLN,ETHER,eth
2018-05-06 00:00:00+00:00,2018-05-06,2776.0,PLN,ETHER,eth
2017-11-14 00:00:00+00:00,2017-11-14,1195.0,PLN,ETHER,eth
2021-06-28 00:00:00+00:00,2021-06-28,7653.0,PLN,ETHER,eth
2023-04-10 00:00:00+00:00,2023-04-10,8124.0,PLN,ETHER,eth
2022-02-12 00:00:00+00:00,2022-02-12,11799.0,PLN,ETHER,eth
2017-08-17 00:00:00+00:00,2017-08-17,1092.0,PLN,ETHER,eth
2018-10-28 00:00:00+00:00,2018-10-28,761.0,PLN,ETHER,eth
2020-05-19 00:00:00+00:00,2020-05-19,886.0,PLN,ETHER,eth
2017-10-06 00:00:00+00:00,2017-10-06,1094.0,PLN,ETHER,eth
2021-02-26 00:00:00+00:00,2021-02-26,5554.0,PLN,ETHER,eth
2022-11-04 00:00:00+00:00,2022-11-04,7623.0,PLN,ETHER,eth
2024-12-19 10:00:02+00:00,2024-12-19,15011.5,PLN,ETHER,eth
2018-12-11 00:00:00+00:00,2018-12-11,336.0,PLN,ETHER,eth
2018-08-25 00:00:00+00:00,2018-08-25,1032.0,PLN,ETHER,eth
2021-01-19 00:00:00+00:00,2021-01-19,4952.0,PLN,ETHER,eth
2019-04-23 00:00:00+00:00,2019-04-23,658.0,PLN,ETHER,eth
2024-05-27 10:00:04+00:00,2024-05-27,15330.1,PLN,ETHER,eth
2017-12-10 00:00:00+00:00,2017-12-10,1586.0,PLN,ETHER,eth
2019-09-09 00:00:00+00:00,2019-09-09,713.0,PLN,ETHER,eth
2019-02-21 00:00:00+00:00,2019-02-21,558.0,PLN,ETHER,eth
2021-04-12 00:00:00+00:00,2021-04-12,8164.0,PLN,ETHER,eth
2019-04-04 00:00:00+00:00,2019-04-04,609.0,PLN,ETHER,eth
2024-12-27 10:01:30+00:00,2024-12-27,13769.8,PLN,ETHER,eth
2020-03-30 00:00:00+00:00,2020-03-30,537.0,PLN,ETHER,eth
2021-11-04 00:00:00+00:00,2021-11-04,18010.0,PLN,ETHER,eth
2018-02-23 00:00:00+00:00,2018-02-23,2831.0,PLN,ETHER,eth
2021-02-28 00:00:00+00:00,2021-02-28,5354.0,PLN,ETHER,eth
2022-10-18 00:00:00+00:00,2022-10-18,6434.0,PLN,ETHER,eth
2024-04-13 10:00:02+00:00,2024-04-13,13128.5,PLN,ETHER,eth
2021-02-21 00:00:00+00:00,2021-02-21,7169.0,PLN,ETHER,eth
2020-05-03 00:00:00+00:00,2020-05-03,888.0,PLN,ETHER,eth
2019-01-01 00:00:00+00:00,2019-01-01,503.0,PLN,ETHER,eth
2017-10-02 00:00:00+00:00,2017-10-02,1088.0,PLN,ETHER,eth
2018-05-21 00:00:00+00:00,2018-05-21,2576.0,PLN,ETHER,eth
2021-08-14 00:00:00+00:00,2021-08-14,12713.0,PLN,ETHER,eth
2018-08-18 00:00:00+00:00,2018-08-18,1137.0,PLN,ETHER,eth
2022-06-10 00:00:00+00:00,2022-06-10,7541.0,PLN,ETHER,eth
2018-11-02 00:00:00+00:00,2018-11-02,756.0,PLN,ETHER,eth
2021-03-28 00:00:00+00:00,2021-03-28,6620.0,PLN,ETHER,eth
2021-09-24 00:00:00+00:00,2021-09-24,11862.0,PLN,ETHER,eth
2020-08-21 00:00:00+00:00,2020-08-21,1507.0,PLN,ETHER,eth
2021-03-06 00:00:00+00:00,2021-03-06,6128.0,PLN,ETHER,eth
2021-08-03 00:00:00+00:00,2021-08-03,9825.0,PLN,ETHER,eth
2023-09-10 10:00:01+00:00,2023-09-10,7014.04,PLN,ETHER,eth
2024-12-01 10:00:03+00:00,2024-12-01,15043.4,PLN,ETHER,eth
2020-04-17 00:00:00+00:00,2020-04-17,711.0,PLN,ETHER,eth
2024-08-17 10:00:03+00:00,2024-08-17,10052.1,PLN,ETHER,eth
2023-08-30 10:00:01+00:00,2023-08-30,7068.92,PLN,ETHER,eth
2023-01-06 00:00:00+00:00,2023-01-06,5585.0,PLN,ETHER,eth
2021-01-11 00:00:00+00:00,2021-01-11,4361.0,PLN,ETHER,eth
2024-09-13 10:01:38+00:00,2024-09-13,9082.06,PLN,ETHER,eth
2023-04-17 00:00:00+00:00,2023-04-17,8867.0,PLN,ETHER,eth
2020-02-08 00:00:00+00:00,2020-02-08,872.0,PLN,ETHER,eth
2020-10-09 00:00:00+00:00,2020-10-09,1364.0,PLN,ETHER,eth
2020-06-11 00:00:00+00:00,2020-06-11,950.0,PLN,ETHER,eth
2019-09-11 00:00:00+00:00,2019-09-11,704.0,PLN,ETHER,eth
2020-04-14 00:00:00+00:00,2020-04-14,666.0,PLN,ETHER,eth
2018-09-02 00:00:00+00:00,2018-09-02,1082.0,PLN,ETHER,eth
2021-08-21 00:00:00+00:00,2021-08-21,12730.0,PLN,ETHER,eth
2020-10-07 00:00:00+00:00,2020-10-07,1310.0,PLN,ETHER,eth
2018-03-26 00:00:00+00:00,2018-03-26,1716.0,PLN,ETHER,eth
2024-06-07 10:00:03+00:00,2024-06-07,15010.7,PLN,ETHER,eth
2024-07-12 10:00:16+00:00,2024-07-12,12029.2,PLN,ETHER,eth
2019-09-05 00:00:00+00:00,2019-09-05,688.0,PLN,ETHER,eth
2020-06-24 00:00:00+00:00,2020-06-24,943.0,PLN,ETHER,eth
2018-09-28 00:00:00+00:00,2018-09-28,819.0,PLN,ETHER,eth
2021-10-13 00:00:00+00:00,2021-10-13,13896.0,PLN,ETHER,eth
2024-02-26 10:01:36+00:00,2024-02-26,12307.8,PLN,ETHER,eth
2024-09-10 10:00:45+00:00,2024-09-10,9148.87,PLN,ETHER,eth
2018-02-17 00:00:00+00:00,2018-02-17,3204.0,PLN,ETHER,eth
2023-08-13 10:00:01+00:00,2023-08-13,7490.76,PLN,ETHER,eth
2023-09-07 10:00:01+00:00,2023-09-07,6990.75,PLN,ETHER,eth
2021-07-22 00:00:00+00:00,2021-07-22,7791.0,PLN,ETHER,eth
2024-01-09 10:00:02+00:00,2024-01-09,9079.07,PLN,ETHER,eth
2024-09-29 10:00:03+00:00,2024-09-29,10113.5,PLN,ETHER,eth
2023-03-15 00:00:00+00:00,2023-03-15,7289.0,PLN,ETHER,eth
2017-08-08 00:00:00+00:00,2017-08-08,996.0,PLN,ETHER,eth
2019-12-03 00:00:00+00:00,2019-12-03,574.0,PLN,ETHER,eth
2024-01-08 10:00:02+00:00,2024-01-08,8863.18,PLN,ETHER,eth
2024-06-13 10:02:09+00:00,2024-06-13,14050.0,PLN,ETHER,eth
2020-05-21 00:00:00+00:00,2020-05-21,848.0,PLN,ETHER,eth
2018-03-24 00:00:00+00:00,2018-03-24,1826.0,PLN,ETHER,eth
2019-10-30 00:00:00+00:00,2019-10-30,715.0,PLN,ETHER,eth
2021-10-20 00:00:00+00:00,2021-10-20,15497.0,PLN,ETHER,eth
2022-11-18 00:00:00+00:00,2022-11-18,5530.0,PLN,ETHER,eth
2020-02-15 00:00:00+00:00,2020-02-15,1087.0,PLN,ETHER,eth
2023-08-27 10:00:00+00:00,2023-08-27,6823.36,PLN,ETHER,eth
2018-03-22 00:00:00+00:00,2018-03-22,1895.0,PLN,ETHER,eth
2021-09-05 00:00:00+00:00,2021-09-05,14778.0,PLN,ETHER,eth
2023-12-23 10:04:12+00:00,2023-12-23,9019.16,PLN,ETHER,eth
2020-04-25 00:00:00+00:00,2020-04-25,800.0,PLN,ETHER,eth
2019-04-18 00:00:00+00:00,2019-04-18,647.0,PLN,ETHER,eth
2023-11-14 10:03:17+00:00,2023-11-14,8518.37,PLN,ETHER,eth
2020-06-12 00:00:00+00:00,2020-06-12,939.0,PLN,ETHER,eth
2021-10-14 00:00:00+00:00,2021-10-14,14447.0,PLN,ETHER,eth
2021-01-29 00:00:00+00:00,2021-01-29,5071.0,PLN,ETHER,eth
2023-05-20 00:00:00+00:00,2023-05-20,7653.0,PLN,ETHER,eth
2020-09-05 00:00:00+00:00,2020-09-05,1375.0,PLN,ETHER,eth
2021-09-27 00:00:00+00:00,2021-09-27,11917.0,PLN,ETHER,eth
2020-04-27 00:00:00+00:00,2020-04-27,826.0,PLN,ETHER,eth
2024-03-17 10:00:04+00:00,2024-03-17,14049.6,PLN,ETHER,eth
2018-10-05 00:00:00+00:00,2018-10-05,833.0,PLN,ETHER,eth
2020-05-17 00:00:00+00:00,2020-05-17,849.0,PLN,ETHER,eth
2020-03-10 00:00:00+00:00,2020-03-10,780.0,PLN,ETHER,eth
2024-01-17 10:02:11+00:00,2024-01-17,10308.2,PLN,ETHER,eth
2018-10-27 00:00:00+00:00,2018-10-27,758.0,PLN,ETHER,eth
2018-09-03 00:00:00+00:00,2018-09-03,1067.0,PLN,ETHER,eth
2020-08-23 00:00:00+00:00,2020-08-23,1480.0,PLN,ETHER,eth
2022-12-22 00:00:00+00:00,2022-12-22,5314.0,PLN,ETHER,eth
2019-08-28 00:00:00+00:00,2019-08-28,712.0,PLN,ETHER,eth
2020-05-12 00:00:00+00:00,2020-05-12,805.0,PLN,ETHER,eth
2024-03-21 10:00:03+00:00,2024-03-21,14117.4,PLN,ETHER,eth
2017-11-13 00:00:00+00:00,2017-11-13,1173.0,PLN,ETHER,eth
2020-10-19 00:00:00+00:00,2020-10-19,1456.0,PLN,ETHER,eth
2020-09-26 00:00:00+00:00,2020-09-26,1389.0,PLN,ETHER,eth
2021-08-16 00:00:00+00:00,2021-08-16,12548.0,PLN,ETHER,eth
2018-11-12 00:00:00+00:00,2018-11-12,795.0,PLN,ETHER,eth
2020-07-20 00:00:00+00:00,2020-07-20,933.0,PLN,ETHER,eth
2021-07-20 00:00:00+00:00,2021-07-20,7035.0,PLN,ETHER,eth
2022-10-14 00:00:00+00:00,2022-10-14,6446.0,PLN,ETHER,eth
2019-08-05 00:00:00+00:00,2019-08-05,880.0,PLN,ETHER,eth
2020-03-24 00:00:00+00:00,2020-03-24,589.0,PLN,ETHER,eth
2017-09-15 00:00:00+00:00,2017-09-15,898.0,PLN,ETHER,eth
2020-06-08 00:00:00+00:00,2020-06-08,959.0,PLN,ETHER,eth
2018-04-23 00:00:00+00:00,2018-04-23,2159.0,PLN,ETHER,eth
2019-02-22 00:00:00+00:00,2019-02-22,558.0,PLN,ETHER,eth
2019-04-24 00:00:00+00:00,2019-04-24,648.0,PLN,ETHER,eth
2017-11-28 00:00:00+00:00,2017-11-28,1634.0,PLN,ETHER,eth
2018-03-30 00:00:00+00:00,2018-03-30,1324.0,PLN,ETHER,eth
2021-06-26 00:00:00+00:00,2021-06-26,6900.0,PLN,ETHER,eth
2018-12-20 00:00:00+00:00,2018-12-20,404.0,PLN,ETHER,eth
2021-02-02 00:00:00+00:00,2021-02-02,5322.0,PLN,ETHER,eth
2024-12-11 10:00:03+00:00,2024-12-11,15000.8,PLN,ETHER,eth
2019-08-19 00:00:00+00:00,2019-08-19,780.0,PLN,ETHER,eth
2018-05-31 00:00:00+00:00,2018-05-31,2090.0,PLN,ETHER,eth
2018-07-08 00:00:00+00:00,2018-07-08,1789.0,PLN,ETHER,eth
2023-01-01 00:00:00+00:00,2023-01-01,5285.0,PLN,ETHER,eth
2024-08-26 10:00:06+00:00,2024-08-26,10476.0,PLN,ETHER,eth
2021-01-13 00:00:00+00:00,2021-01-13,4068.0,PLN,ETHER,eth
2022-10-05 00:00:00+00:00,2022-10-05,6548.0,PLN,ETHER,eth
2024-01-22 10:00:19+00:00,2024-01-22,9621.38,PLN,ETHER,eth
2022-10-03 00:00:00+00:00,2022-10-03,6414.0,PLN,ETHER,eth
2022-02-13 00:00:00+00:00,2022-02-13,11701.0,PLN,ETHER,eth
2024-12-09 10:03:24+00:00,2024-12-09,15597.7,PLN,ETHER,eth
2019-01-26 00:00:00+00:00,2019-01-26,432.0,PLN,ETHER,eth
2021-11-11 00:00:00+00:00,2021-11-11,18878.0,PLN,ETHER,eth
2018-12-26 00:00:00+00:00,2018-12-26,492.0,PLN,ETHER,eth
2021-03-17 00:00:00+00:00,2021-03-17,6938.0,PLN,ETHER,eth
2023-05-13 00:00:00+00:00,2023-05-13,7564.0,PLN,ETHER,eth
2023-05-17 00:00:00+00:00,2023-05-17,7572.0,PLN,ETHER,eth
2023-12-27 10:03:58+00:00,2023-12-27,8807.82,PLN,ETHER,eth
2018-08-19 00:00:00+00:00,2018-08-19,1116.0,PLN,ETHER,eth
2023-01-30 00:00:00+00:00,2023-01-30,6945.0,PLN,ETHER,eth
2023-05-30 00:00:00+00:00,2023-05-30,8017.0,PLN,ETHER,eth
2024-06-27 10:01:35+00:00,2024-06-27,13591.9,PLN,ETHER,eth
2024-05-04 10:01:22+00:00,2024-05-04,12452.7,PLN,ETHER,eth
2023-09-02 10:00:02+00:00,2023-09-02,6766.65,PLN,ETHER,eth
2020-08-24 00:00:00+00:00,2020-08-24,1505.0,PLN,ETHER,eth
2020-11-01 00:00:00+00:00,2020-11-01,1544.0,PLN,ETHER,eth
2019-10-14 00:00:00+00:00,2019-10-14,719.0,PLN,ETHER,eth
2017-09-03 00:00:00+00:00,2017-09-03,1263.0,PLN,ETHER,eth
2024-08-19 10:00:03+00:00,2024-08-19,10101.3,PLN,ETHER,eth
2024-08-21 10:03:35+00:00,2024-08-21,10038.2,PLN,ETHER,eth
2020-05-30 00:00:00+00:00,2020-05-30,920.0,PLN,ETHER,eth
2024-12-04 10:01:37+00:00,2024-12-04,15152.6,PLN,ETHER,eth
2023-12-17 10:02:25+00:00,2023-12-17,8758.44,PLN,ETHER,eth
2019-04-10 00:00:00+00:00,2019-04-10,680.0,PLN,ETHER,eth
2019-11-18 00:00:00+00:00,2019-11-18,699.0,PLN,ETHER,eth
2023-11-16 10:02:13+00:00,2023-11-16,8267.96,PLN,ETHER,eth
2018-09-09 00:00:00+00:00,2018-09-09,738.0,PLN,ETHER,eth
2024-05-23 10:00:03+00:00,2024-05-23,15024.3,PLN,ETHER,eth
2020-10-12 00:00:00+00:00,2020-10-12,1417.0,PLN,ETHER,eth
2024-12-23 10:02:21+00:00,2024-12-23,13540.8,PLN,ETHER,eth
2021-04-14 00:00:00+00:00,2021-04-14,8989.0,PLN,ETHER,eth
2020-12-20 00:00:00+00:00,2020-12-20,2392.0,PLN,ETHER,eth
2022-10-10 00:00:00+00:00,2022-10-10,6548.0,PLN,ETHER,eth
2023-12-03 10:00:02+00:00,2023-12-03,8621.05,PLN,ETHER,eth
2024-07-25 10:00:08+00:00,2024-07-25,12568.4,PLN,ETHER,eth
2023-06-13 10:00:01+00:00,2023-06-13,7213.14,PLN,ETHER,eth
2024-07-26 10:01:42+00:00,2024-07-26,12816.7,PLN,ETHER,eth
2018-05-28 00:00:00+00:00,2018-05-28,1994.0,PLN,ETHER,eth
2019-10-10 00:00:00+00:00,2019-10-10,755.0,PLN,ETHER,eth
2022-07-07 00:00:00+00:00,2022-07-07,5660.0,PLN,ETHER,eth
2024-08-06 10:01:59+00:00,2024-08-06,9961.65,PLN,ETHER,eth
2018-02-25 00:00:00+00:00,2018-02-25,2838.0,PLN,ETHER,eth
2019-06-02 00:00:00+00:00,2019-06-02,1035.0,PLN,ETHER,eth
2022-03-10 00:00:00+00:00,2022-03-10,11564.0,PLN,ETHER,eth
2021-11-24 00:00:00+00:00,2021-11-24,18066.0,PLN,ETHER,eth
2019-01-04 00:00:00+00:00,2019-01-04,574.0,PLN,ETHER,eth
2019-04-20 00:00:00+00:00,2019-04-20,664.0,PLN,ETHER,eth
2023-02-22 00:00:00+00:00,2023-02-22,7340.0,PLN,ETHER,eth
2024-09-12 10:00:23+00:00,2024-09-12,9215.04,PLN,ETHER,eth
2020-09-19 00:00:00+00:00,2020-09-19,1446.0,PLN,ETHER,eth
2021-07-08 00:00:00+00:00,2021-07-08,8531.0,PLN,ETHER,eth
2024-10-20 10:00:03+00:00,2024-10-20,10481.5,PLN,ETHER,eth
2022-04-09 00:00:00+00:00,2022-04-09,13753.0,PLN,ETHER,eth
2021-03-08 00:00:00+00:00,2021-03-08,6805.0,PLN,ETHER,eth
2024-04-07 10:01:21+00:00,2024-04-07,13386.1,PLN,ETHER,eth
2018-11-25 00:00:00+00:00,2018-11-25,421.0,PLN,ETHER,eth
2017-09-17 00:00:00+00:00,2017-09-17,965.0,PLN,ETHER,eth
2022-06-12 00:00:00+00:00,2022-06-12,6558.0,PLN,ETHER,eth
2019-06-11 00:00:00+00:00,2019-06-11,925.0,PLN,ETHER,eth
2021-12-11 00:00:00+00:00,2021-12-11,16563.0,PLN,ETHER,eth
2021-04-11 00:00:00+00:00,2021-04-11,8088.0,PLN,ETHER,eth
2024-11-24 10:01:37+00:00,2024-11-24,14164.5,PLN,ETHER,eth
2020-07-28 00:00:00+00:00,2020-07-28,1172.0,PLN,ETHER,eth
2018-11-06 00:00:00+00:00,2018-11-06,800.0,PLN,ETHER,eth
2019-07-08 00:00:00+00:00,2019-07-08,1172.0,PLN,ETHER,eth
2018-01-18 00:00:00+00:00,2018-01-18,3700.0,PLN,ETHER,eth
2021-02-10 00:00:00+00:00,2021-02-10,6495.0,PLN,ETHER,eth
2023-07-17 10:00:01+00:00,2023-07-17,7641.41,PLN,ETHER,eth
2023-09-12 10:00:01+00:00,2023-09-12,6839.73,PLN,ETHER,eth
2024-06-22 10:00:04+00:00,2024-06-22,14134.0,PLN,ETHER,eth
2019-01-16 00:00:00+00:00,2019-01-16,463.0,PLN,ETHER,eth
2024-03-10 10:01:20+00:00,2024-03-10,15576.3,PLN,ETHER,eth
2021-01-12 00:00:00+00:00,2021-01-12,4051.0,PLN,ETHER,eth
2019-09-03 00:00:00+00:00,2019-09-03,712.0,PLN,ETHER,eth
2024-08-02 10:01:05+00:00,2024-08-02,12498.5,PLN,ETHER,eth
2021-12-10 00:00:00+00:00,2021-12-10,16742.0,PLN,ETHER,eth
2022-06-13 00:00:00+00:00,2022-06-13,5852.0,PLN,ETHER,eth
2021-12-09 00:00:00+00:00,2021-12-09,17587.0,PLN,ETHER,eth
2023-09-19 10:00:01+00:00,2023-09-19,7116.42,PLN,ETHER,eth
2020-11-22 00:00:00+00:00,2020-11-22,2079.0,PLN,ETHER,eth
2020-02-13 00:00:00+00:00,2020-02-13,1048.0,PLN,ETHER,eth
2019-09-12 00:00:00+00:00,2019-09-12,706.0,PLN,ETHER,eth
2023-03-16 00:00:00+00:00,2023-03-16,7321.0,PLN,ETHER,eth
2020-03-15 00:00:00+00:00,2020-03-15,518.0,PLN,ETHER,eth
2023-03-02 00:00:00+00:00,2023-03-02,7296.0,PLN,ETHER,eth
2024-06-15 10:02:10+00:00,2024-06-15,14443.4,PLN,ETHER,eth
2022-01-17 00:00:00+00:00,2022-01-17,13067.0,PLN,ETHER,eth
2022-04-28 00:00:00+00:00,2022-04-28,12938.0,PLN,ETHER,eth
2022-11-14 00:00:00+00:00,2022-11-14,5852.0,PLN,ETHER,eth
2024-07-18 10:00:05+00:00,2024-07-18,13494.4,PLN,ETHER,eth
2024-01-21 10:02:13+00:00,2024-01-21,9870.29,PLN,ETHER,eth
2020-01-26 00:00:00+00:00,2020-01-26,635.0,PLN,ETHER,eth
2019-05-02 00:00:00+00:00,2019-05-02,610.0,PLN,ETHER,eth
2019-03-05 00:00:00+00:00,2019-03-05,499.0,PLN,ETHER,eth
2020-08-10 00:00:00+00:00,2020-08-10,1460.0,PLN,ETHER,eth
2019-12-13 00:00:00+00:00,2019-12-13,560.0,PLN,ETHER,eth
2018-10-04 00:00:00+00:00,2018-10-04,826.0,PLN,ETHER,eth
2021-03-26 00:00:00+00:00,2021-03-26,6500.0,PLN,ETHER,eth
2023-02-10 00:00:00+00:00,2023-02-10,6831.0,PLN,ETHER,eth
2022-02-10 00:00:00+00:00,2022-02-10,12541.0,PLN,ETHER,eth
2024-09-18 10:00:04+00:00,2024-09-18,8952.65,PLN,ETHER,eth
2023-09-23 10:00:01+00:00,2023-09-23,6895.32,PLN,ETHER,eth
2022-10-02 00:00:00+00:00,2022-10-02,6421.0,PLN,ETHER,eth
2020-10-16 00:00:00+00:00,2020-10-16,1433.0,PLN,ETHER,eth
2020-08-22 00:00:00+00:00,2020-08-22,1479.0,PLN,ETHER,eth
2023-10-06 10:00:02+00:00,2023-10-06,7107.58,PLN,ETHER,eth
2018-01-22 00:00:00+00:00,2018-01-22,3495.0,PLN,ETHER,eth
2023-10-26 10:02:25+00:00,2023-10-26,7835.51,PLN,ETHER,eth
2023-09-30 10:00:02+00:00,2023-09-30,7314.45,PLN,ETHER,eth
2024-02-17 10:04:34+00:00,2024-02-17,11182.9,PLN,ETHER,eth
2023-11-30 10:04:03+00:00,2023-11-30,8063.1,PLN,ETHER,eth
2018-05-08 00:00:00+00:00,2018-05-08,2683.0,PLN,ETHER,eth
2025-01-10 10:02:59+00:00,2025-01-10,13641.8,PLN,ETHER,eth
2020-07-02 00:00:00+00:00,2020-07-02,911.0,PLN,ETHER,eth
2023-09-16 10:00:01+00:00,2023-09-16,7132.96,PLN,ETHER,eth
2023-09-11 10:00:01+00:00,2023-09-11,6932.54,PLN,ETHER,eth
2019-03-11 00:00:00+00:00,2019-03-11,509.0,PLN,ETHER,eth
2024-01-29 10:01:55+00:00,2024-01-29,9116.93,PLN,ETHER,eth
2021-09-26 00:00:00+00:00,2021-09-26,11682.0,PLN,ETHER,eth
2018-02-06 00:00:00+00:00,2018-02-06,2365.0,PLN,ETHER,eth
2021-05-11 00:00:00+00:00,2021-05-11,15114.0,PLN,ETHER,eth
2021-09-06 00:00:00+00:00,2021-09-06,14834.0,PLN,ETHER,eth
2017-12-21 00:00:00+00:00,2017-12-21,2969.0,PLN,ETHER,eth
2021-06-19 00:00:00+00:00,2021-06-19,8575.0,PLN,ETHER,eth
2018-04-30 00:00:00+00:00,2018-04-30,2340.0,PLN,ETHER,eth
2021-06-22 00:00:00+00:00,2021-06-22,7213.0,PLN,ETHER,eth
2023-07-02 10:00:01+00:00,2023-07-02,7783.07,PLN,ETHER,eth
2017-07-31 00:00:00+00:00,2017-07-31,715.0,PLN,ETHER,eth
2018-02-02 00:00:00+00:00,2018-02-02,3018.0,PLN,ETHER,eth
2023-12-31 10:00:02+00:00,2023-12-31,9028.37,PLN,ETHER,eth
2023-07-23 10:00:01+00:00,2023-07-23,7519.84,PLN,ETHER,eth
2024-04-21 10:00:03+00:00,2024-04-21,12874.2,PLN,ETHER,eth
2022-05-16 00:00:00+00:00,2022-05-16,9331.0,PLN,ETHER,eth
2024-02-20 10:00:03+00:00,2024-02-20,11695.3,PLN,ETHER,eth
2021-09-22 00:00:00+00:00,2021-09-22,11545.0,PLN,ETHER,eth
2019-07-17 00:00:00+00:00,2019-07-17,788.0,PLN,ETHER,eth
2018-10-22 00:00:00+00:00,2018-10-22,754.0,PLN,ETHER,eth
2022-07-30 00:00:00+00:00,2022-07-30,7906.0,PLN,ETHER,eth
2018-04-07 00:00:00+00:00,2018-04-07,1303.0,PLN,ETHER,eth
2022-07-23 00:00:00+00:00,2022-07-23,7199.0,PLN,ETHER,eth
2019-05-08 00:00:00+00:00,2019-05-08,642.0,PLN,ETHER,eth
2020-08-03 00:00:00+00:00,2020-08-03,1424.0,PLN,ETHER,eth
2024-09-04 10:02:12+00:00,2024-09-04,9295.22,PLN,ETHER,eth
2022-05-27 00:00:00+00:00,2022-05-27,7567.0,PLN,ETHER,eth
2018-12-18 00:00:00+00:00,2018-12-18,364.0,PLN,ETHER,eth
2023-10-17 10:02:11+00:00,2023-10-17,6686.0,PLN,ETHER,eth
2023-01-24 00:00:00+00:00,2023-01-24,6902.0,PLN,ETHER,eth
2022-10-15 00:00:00+00:00,2022-10-15,6373.0,PLN,ETHER,eth
2022-01-20 00:00:00+00:00,2022-01-20,12435.0,PLN,ETHER,eth
2024-07-28 10:00:22+00:00,2024-07-28,12704.2,PLN,ETHER,eth
2024-04-29 10:00:03+00:00,2024-04-29,12841.5,PLN,ETHER,eth
2017-11-04 00:00:00+00:00,2017-11-04,1100.0,PLN,ETHER,eth
2018-01-14 00:00:00+00:00,2018-01-14,4768.0,PLN,ETHER,eth
2018-06-01 00:00:00+00:00,2018-06-01,2124.0,PLN,ETHER,eth
2019-10-20 00:00:00+00:00,2019-10-20,669.0,PLN,ETHER,eth
2024-04-14 10:00:02+00:00,2024-04-14,12417.1,PLN,ETHER,eth
2022-11-07 00:00:00+00:00,2022-11-07,7430.0,PLN,ETHER,eth
2022-04-19 00:00:00+00:00,2022-04-19,13228.0,PLN,ETHER,eth
2018-02-03 00:00:00+00:00,2018-02-03,3073.0,PLN,ETHER,eth
2018-05-23 00:00:00+00:00,2018-05-23,2274.0,PLN,ETHER,eth
2022-05-08 00:00:00+00:00,2022-05-08,11494.0,PLN,ETHER,eth
2020-01-30 00:00:00+00:00,2020-01-30,696.0,PLN,ETHER,eth
2021-12-07 00:00:00+00:00,2021-12-07,17735.0,PLN,ETHER,eth
2023-11-21 10:00:02+00:00,2023-11-21,7984.69,PLN,ETHER,eth
2024-10-13 10:00:03+00:00,2024-10-13,9666.32,PLN,ETHER,eth
2023-07-27 10:00:01+00:00,2023-07-27,7458.68,PLN,ETHER,eth
2022-10-24 00:00:00+00:00,2022-10-24,6548.0,PLN,ETHER,eth
2019-05-01 00:00:00+00:00,2019-05-01,608.0,PLN,ETHER,eth
2024-04-23 10:00:03+00:00,2024-04-23,12816.2,PLN,ETHER,eth
2024-01-28 10:04:53+00:00,2024-01-28,9200.12,PLN,ETHER,eth
2020-07-24 00:00:00+00:00,2020-07-24,1050.0,PLN,ETHER,eth
2023-11-17 10:00:02+00:00,2023-11-17,7979.06,PLN,ETHER,eth
2017-08-04 00:00:00+00:00,2017-08-04,790.0,PLN,ETHER,eth
2022-04-08 00:00:00+00:00,2022-04-08,13802.0,PLN,ETHER,eth
2021-04-02 00:00:00+00:00,2021-04-02,7941.0,PLN,ETHER,eth
2018-11-01 00:00:00+00:00,2018-11-01,755.0,PLN,ETHER,eth
2020-10-08 00:00:00+00:00,2020-10-08,1324.0,PLN,ETHER,eth
2021-09-07 00:00:00+00:00,2021-09-07,13900.0,PLN,ETHER,eth
2017-11-08 00:00:00+00:00,2017-11-08,1102.0,PLN,ETHER,eth
2018-10-07 00:00:00+00:00,2018-10-07,838.0,PLN,ETHER,eth
2019-03-17 00:00:00+00:00,2019-03-17,523.0,PLN,ETHER,eth
2019-01-02 00:00:00+00:00,2019-01-02,554.0,PLN,ETHER,eth
2024-07-09 10:00:05+00:00,2024-07-09,12065.0,PLN,ETHER,eth
2020-11-13 00:00:00+00:00,2020-11-13,1783.0,PLN,ETHER,eth
2023-02-08 00:00:00+00:00,2023-02-08,7344.0,PLN,ETHER,eth
2021-10-09 00:00:00+00:00,2021-10-09,14091.0,PLN,ETHER,eth
2024-01-12 10:00:02+00:00,2024-01-12,10329.8,PLN,ETHER,eth
2022-01-22 00:00:00+00:00,2022-01-22,9893.0,PLN,ETHER,eth
2021-08-08 00:00:00+00:00,2021-08-08,11964.0,PLN,ETHER,eth
2018-09-01 00:00:00+00:00,2018-09-01,1077.0,PLN,ETHER,eth
2019-07-24 00:00:00+00:00,2019-07-24,811.0,PLN,ETHER,eth
